from;r120640428428-biomass_gas-bpchp_heat_high;r120640428428-biomass_gas-bpchp_heat_low_central;r120640428428-biomass_gas-bpchp_heat_low_decentral;r120640428428-biomass_solid-bpchp_heat_high;r120640428428-biomass_solid-bpchp_heat_low_central;r120640428428-biomass_solid-bpchp_heat_low_decentral;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity-import;r120640428428-electricity-large_battery_storage;r120640428428-electricity-pv_agri_horizontal;r120640428428-electricity-pv_agri_vertical;r120640428428-electricity-pv_ground;r120640428428-electricity-pv_rooftop;r120640428428-electricity-small_battery_storage;r120640428428-electricity-wind;r120640428428-h2-bpchp_heat_high;r120640428428-residual_waste-bpchp_heat_high;r120640428428-residual_waste-bpchp_heat_low_central
2019-01-01 08:00:00;0.0;0.0;0.0;0.0;0.0;0.2812525807278879;0.0;2.0313049441452806;1.182764226690114;22.433095895431382;0.6217032134121424;0.0;0.0;0.0;2.7448025156059597;0.02862500694506592;0.0;0.0;28.375164576254345;0.0;0.00024015756770496362;0.012521249053250518;0.014060053829640649;0.07833077836454752;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.21369032051317344;0.007085359045652409;2.2717241069403586;1.9842682642878586;22.433095895431382;1.0041692994467704;0.0;0.0;0.0;2.698501499068059;0.028404814583950028;0.0;0.0;29.33389258029792;0.0;0.0014409454062298778;0.04315399298897361;0.08436032297784951;0.4699846701873165;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 10:00:00;0.0;0.0;0.0;0.0;0.0;0.1517503308626297;0.007166478247021871;2.4460398102524104;2.5928031877766116;22.433095895431382;1.7432623440067485;0.0;0.0;0.0;2.6749865307530523;0.0280808052921179;0.0;0.0;30.183673956234223;0.0;0.003122048380164767;0.10508149132522203;0.18278069978534248;1.018300118739196;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 11:00:00;0.0;0.0;0.0;0.0;0.0;0.11327252847404022;0.00911883473942101;2.551944667007261;3.0645054667136065;22.433095895431382;1.6577234851878648;0.0;0.0;0.0;2.669328509888945;0.027764104480552658;0.0;0.0;28.254300051571708;0.0;0.009366145140494326;0.15257337625660292;0.5483420993560288;3.0549003562175963;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 12:00:00;0.0;0.0;0.0;0.0;0.0;0.07509521808345679;0.012765998064699902;2.5835847667200795;3.2687798420545358;22.433095895431382;2.008768322488168;0.0;0.0;0.0;2.6749865307530523;0.027454467627609693;0.0;0.0;28.79353600128516;0.0;0.009606302708199312;0.15483860686232537;0.5624021531856709;3.1332311345821515;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 13:00:00;0.0;0.0;0.0;0.0;0.0;0.04473485839809245;0.011475481138311195;2.4857048571229434;2.863349784124844;22.433095895431382;1.9031325631863258;0.0;0.0;0.0;2.687010364224618;0.0273527844141741;0.0;0.0;31.952991700009292;0.0;0.0;0.13266876480264547;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 14:00:00;0.0;0.0;0.0;0.0;0.0;0.059252004066235694;0.0;2.3889210997083152;2.239611233465578;22.433095895431382;2.1547341869655052;0.0;0.0;0.0;2.692743672256392;0.0273527844141741;0.0;0.0;31.57423677107098;0.0;0.0;0.022243690671566067;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 15:00:00;0.0;0.0;0.0;0.0;0.0;0.09595209114408002;0.0;2.2530492788079215;1.8766733642999336;22.433095895431382;2.190117167843879;0.0;0.0;0.0;2.704284002280348;0.027660119070513137;0.0;0.0;31.108201330157332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 16:00:00;0.0;0.0;0.0;0.0;0.0;0.1614195235598608;0.0;2.2390684025183214;1.6798058842467636;22.433095895431382;2.4217243119869774;0.0;0.0;0.0;2.71592367517395;0.01747739741109912;0.0;0.0;31.064949636776067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 17:00:00;0.0;0.0;0.0;0.0;0.0;0.21124074833876183;0.0;2.4582276891400916;1.8369100316946165;22.433095895431382;1.9729825643800833;0.0;0.0;0.0;2.7276639792453077;0.007963004243559186;0.0;0.0;30.944876009363707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.20972554262538015;0.0;2.872017508140911;2.3351211990351564;22.433095895431382;1.8285009081025025;0.0;0.0;0.0;2.7276639792453077;0.002035792017944472;0.0;0.0;31.707983332915255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.18724226289367962;0.0;3.1499926471727084;2.7000082511711;22.433095895431382;1.6536327558052792;0.0;0.0;0.0;2.7448025156059597;0.0;0.0;0.0;32.21356339586018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.13778288139709888;0.0;2.9872221954036395;2.6169730566148623;22.433095895431382;1.660845039565208;0.0;0.0;0.0;3.291217852673851;0.0;0.0;0.0;32.571423550412355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1763849425814467;0.10376266529804097
2019-01-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.011017056951729543;0.0;2.546689290027724;2.181525580934465;22.433095895431382;1.3090621678671108;0.0;0.0;0.0;3.322993800344488;0.0;0.0;0.0;31.504512526165886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1740744861895125;0.10376266529804097
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1922769375334403;1.8899278085001479;22.433095895431382;1.1902189287678386;0.0;0.0;0.0;2.8755455333195465;0.0;0.0;0.0;30.3094376783122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16786475994210867;0.10376266529804097
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8395938675544532;1.4396665422434378;22.433095895431382;1.1035949084205439;0.0;0.0;0.0;2.354972682969742;0.0;0.0;0.0;28.912606918318783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15455431300273567;0.10376266529804097
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7103627230379015;1.2350023303079367;22.433095895431382;0.9605071406951935;0.0;0.0;0.0;2.618294508866804;0.0;0.0;0.0;28.704457966871523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14904196616965157;0.10376266529804097
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6245608410334835;0.9523707995398643;22.433095895431382;0.607289852990917;0.0;0.0;0.0;2.6915771580302836;0.0;0.0;0.0;28.054830988969556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15030089275833505;0.10376266529804097
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5182410162474682;0.7286045944903834;22.433095895431382;0.2547195555045762;0.0;0.0;0.0;2.7668357388115994;0.0;0.0;0.0;27.446492451762303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15124168342506691;0.10376266529804097
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.408605444591691;0.65453564159944;22.433095895431382;0.20817990120711974;0.0;0.0;0.0;3.3425523277155564;0.0;0.0;0.0;27.794085037386896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14912150786024983;0.10376266529804097
2019-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.022161791910154865;0.0;1.3744823755971802;0.610484106459037;22.433095895431382;0.2133608252933787;0.0;0.0;0.0;3.3743294146100595;0.0;0.0;0.0;27.729195236328454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15063292385438923;0.10376266529804097
2019-01-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.3138213545381079;0.0;1.4497862996973263;0.599178845228314;22.433095895431382;0.1474126456735685;0.0;0.0;0.0;3.399578811606543;0.0;0.0;0.0;27.452298080617666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15917039718332165;0.10376266529804097
2019-01-02 06:00:00;0.0;0.0;2.3355650766630016;0.0;0.0;0.3138213545381079;0.0;1.6763114486226225;0.6256877336313886;22.433095895431382;0.28187330485783013;0.0;0.0;0.0;3.4056949953755504;0.0;0.0;0.0;25.495331864473762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17418241694586167;0.10376266529804097
2019-01-02 07:00:00;0.0;0.0;1.6820866374899677;0.0;0.0;0.3138213545381079;0.0;1.8379539119318207;0.7176891698538233;22.433095895431382;0.36150224640593553;0.0;0.0;0.0;3.419022519439332;0.01968103698772058;0.0;0.0;26.503152475097597;0.0;0.0;0.009157906491775454;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 08:00:00;0.0;0.0;1.6115615032601704;0.0;0.0;0.3138213545381079;0.0;2.0313049441452806;1.182764226690114;22.433095895431382;0.32895050289240896;0.0;0.0;0.0;3.4252089293056276;0.029659645750309264;0.0;0.0;24.638837434082923;0.0;0.0064842543280345215;0.0850007223300459;0.379621453400327;2.1149310158429473;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 09:00:00;0.0;0.0;1.0807398938296333;0.0;0.0;0.3138213545381079;0.007085359045652409;2.2717241069403586;1.9842682642878586;22.433095895431382;0.5963981264585897;0.0;0.0;0.0;3.419022519439332;0.029306554729472252;0.0;0.0;22.5051413530067;0.0;0.01657087217164381;0.16893352495450256;0.970143714245282;5.404823707154209;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 10:00:00;0.0;0.0;0.5963740873798584;0.0;0.0;0.3138213545381079;0.007166478247021871;2.4460398102524104;2.5928031877766116;22.433095895431382;1.0984404142777844;0.0;0.0;0.0;3.399578811606543;0.028961771732654934;0.0;0.0;23.91900731161892;0.0;0.017291344874758773;0.2267259464981126;1.0123238757342081;5.639816042247875;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 11:00:00;0.0;0.0;0.29369746891269116;0.0;0.0;0.3138213545381079;0.00911883473942101;2.551944667007261;3.0645054667136065;22.433095895431382;1.4171160087893366;0.0;0.0;0.0;3.3613473837163244;0.02851448568272976;0.0;0.0;24.66273387643071;0.0;0.0182519751455787;0.27470841386154604;1.068564091052775;5.953139155706089;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 12:00:00;0.0;0.0;0.0;0.0;0.0;0.3138213545381079;0.012765998064699902;2.5835847667200795;3.2687798420545358;22.433095895431382;1.7176129509649913;0.0;0.0;0.0;3.349452317775718;0.02818798393827102;0.0;0.0;22.713123378184125;0.0;0.025456702176728185;0.26692370103341473;1.4903657059420283;8.303062506642704;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 13:00:00;0.0;0.0;0.0;0.0;0.0;0.3138213545381079;0.011475481138311195;2.4857048571229434;2.863349784124844;22.433095895431382;2.2080509289103536;0.0;0.0;0.0;3.335680707658579;0.02797443860540533;0.0;0.0;30.886651180536305;0.0;0.0045629937863946686;0.12414434600872919;0.2671410227631934;1.4882847889265203;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 14:00:00;0.0;0.0;0.0;0.0;0.0;0.3138213545381079;0.0;2.3889210997083152;2.239611233465578;22.433095895431382;2.1241145463166293;0.0;0.0;0.0;3.3613473837163244;0.027868874686139654;0.0;0.0;31.408930751007233;0.0;0.0014409454062298778;0.015694582775066527;0.08436032297784951;0.4699846701873165;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 15:00:00;0.0;0.0;0.0;0.0;0.0;0.3138213545381079;0.0;2.2530492788079215;1.8766733642999336;22.433095895431382;1.9503690769737745;0.0;0.0;0.0;3.412858416339381;0.02797443860540533;0.0;0.0;31.359472709487125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 16:00:00;0.0;0.0;0.4753246591473988;0.0;0.0;0.3138213545381079;0.0;2.2390684025183214;1.6798058842467636;22.433095895431382;2.0491965321613215;0.0;0.0;0.0;3.4755179955867384;0.01741094342854741;0.0;0.0;30.824223233255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 17:00:00;0.0;0.0;1.0594118349964416;0.0;0.0;0.3138213545381079;0.0;2.4582276891400916;1.8369100316946165;22.433095895431382;2.1044860007712476;0.0;0.0;0.0;3.5001518673582313;0.00787147545915046;0.0;0.0;30.6867833638876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 18:00:00;0.0;0.0;1.0470438058062086;0.0;0.0;0.3138213545381079;0.0;2.872017508140911;2.3351211990351564;22.433095895431382;2.3644616850750313;0.0;0.0;0.0;3.5131434610508694;0.002004472140745326;0.0;0.0;31.878252654097214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 19:00:00;0.0;0.0;0.8705139637404217;0.0;0.0;0.3138213545381079;0.0;3.1499926471727084;2.7000082511711;22.433095895431382;2.0099156394764837;0.0;0.0;0.0;3.550482278705052;0.0;0.0;0.0;32.37843298724563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-02 20:00:00;0.0;0.0;0.48438249577775794;0.0;0.0;0.3138213545381079;0.0;2.9872221954036395;2.6169730566148623;22.433095895431382;1.58326664233;0.0;0.0;0.0;3.4808436437565002;0.0;0.0;0.0;32.02304997534103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1763849425814467;0.10376266529804097
2019-01-02 21:00:00;0.0;0.0;0.0;0.0;0.0;0.24059123835912682;0.0;2.546689290027724;2.181525580934465;22.433095895431382;1.0207392322656255;0.0;0.0;0.0;3.4691486895471777;0.0;0.0;0.0;31.132770298359695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1740744861895125;0.10376266529804097
2019-01-02 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1922769375334403;1.8899278085001479;22.433095895431382;0.9029663095307111;0.0;0.0;0.0;3.4439274769127746;0.0;0.0;0.0;30.5905670026683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16786475994210867;0.10376266529804097
2019-01-02 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8395938675544532;1.4396665422434378;22.433095895431382;0.7808849591558054;0.0;0.0;0.0;2.861082853537513;0.0;0.0;0.0;29.09600713962182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15455431300273567;0.10376266529804097
2019-01-03 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7918072608196138;1.0065580861285017;23.637254257698743;0.6097191417084308;0.0;0.0;0.0;2.9878003507571758;0.0;0.0;0.0;29.780334465644774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14904196616965157;0.10376266529804097
2019-01-03 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6294460683905576;0.7079432549997517;23.637254257698743;0.417982056776514;0.0;0.0;0.0;3.0402346930799196;0.0;0.0;0.0;29.178796772889108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15030089275833505;0.10376266529804097
2019-01-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5516131394473336;0.6233487140664113;23.637254257698743;0.2765989047902977;0.0;0.0;0.0;3.3357537001613644;0.0;0.0;0.0;29.16956436744104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15124168342506691;0.10376266529804097
2019-01-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4708175658622635;0.6034670477641055;23.637254257698743;0.14141145106395092;0.0;0.0;0.0;3.5317141820825433;0.0;0.0;0.0;29.131780331313312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14912150786024983;0.10376266529804097
2019-01-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.10341713727521744;0.0;1.4611444160407616;0.6034670477641055;23.637254257698743;0.18653114913184723;0.0;0.0;0.0;3.5317141820825433;0.0;0.0;0.0;29.06229832629035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15063292385438923;0.10376266529804097
2019-01-03 05:00:00;0.0;0.0;0.497741518742175;0.0;0.0;0.3138213545381079;0.0;1.5769140382919544;0.6693494321776287;23.637254257698743;0.3669045222324693;0.0;0.0;0.0;3.5317141820825433;0.0;0.0;0.0;28.707640496721694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15917039718332165;0.10376266529804097
2019-01-03 06:00:00;0.0;0.0;3.9541058659055066;0.0;0.0;0.3138213545381079;0.0;1.9094376618150204;1.187442265820068;27.356472126496264;1.172547416869338;0.0;0.0;0.0;3.519675491037329;0.0;0.0;0.0;30.599702659350502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17418241694586167;0.10376266529804097
2019-01-03 07:00:00;0.0;0.0;3.4509029171206294;0.0;0.0;0.3138213545381079;0.0;3.1116152625300355;1.9269622849467343;27.356472126496264;2.6357669897418616;0.0;0.0;0.0;3.5066356312372524;0.019214293027537487;0.0;0.0;34.4998932540316;0.0;0.0;0.011322655856778519;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 08:00:00;0.0;0.0;3.382285082607257;0.0;0.0;0.3138213545381079;0.0;5.878347071924786;2.0977107131897963;27.379581250511023;4.234266004723625;0.0;0.0;0.0;3.5066356312372524;0.029190718544770785;0.0;0.0;37.7226466045896;0.0;0.003362205947869755;0.12941808529710985;0.19684075361498457;1.0966308971037515;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 09:00:00;0.0;0.0;2.898595962245278;0.0;0.0;0.3138213545381079;0.007085359045652409;7.148878399216205;1.966725617550494;27.379581250511023;3.0947127149763687;0.0;0.0;0.0;3.5131434610508694;0.02907579445601184;0.0;0.0;35.88508501488072;0.0;0.009125987572789337;0.24099624775771866;0.5342820455263868;2.9765695778530405;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 10:00:00;0.0;0.0;2.238653341368566;0.0;0.0;0.3138213545381079;0.007166478247021871;7.188628193294133;1.8252149338697066;27.379581250511023;2.1516166097989076;0.0;0.0;0.0;3.5066356312372524;0.02884863981182425;0.0;0.0;35.14202845640214;0.0;0.0098464602759043;0.3145915977905675;0.576462207015313;3.211561912946707;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 11:00:00;0.0;0.0;1.5389147452548304;0.0;0.0;0.3138213545381079;0.00911883473942101;7.245035207391132;1.8224860777109764;27.379581250511023;1.492757165931513;0.0;0.0;0.0;3.493692036166552;0.028736388295046725;0.0;0.0;29.726375811101775;0.0;0.024015756770498307;0.3484696672283147;1.4060053829641785;7.833077836455386;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 12:00:00;0.0;0.0;1.3691897723053217;0.0;0.0;0.3138213545381079;0.012765998064699902;6.816014741910105;1.9862174472597152;27.379581250511023;1.4617117480647142;0.0;0.0;0.0;3.5066356312372524;0.02862500694506592;0.0;0.0;28.255518718826288;0.0;0.0276181202860561;0.3197317492782641;1.616906190407813;9.008039511918165;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 13:00:00;0.0;0.0;1.1333927856881574;0.0;0.0;0.3138213545381079;0.011475481138311195;5.7734938428129245;2.0610660733382042;27.379581250511023;1.2816189917480223;0.0;0.0;0.0;3.543835510008568;0.02862500694506592;0.0;0.0;36.38930967332019;0.0;0.0045629937863946686;0.20245713104699364;0.2671410227631934;1.4882847889265203;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 14:00:00;0.0;0.0;1.1031979455543035;0.0;0.0;0.3138213545381079;0.0;5.301829736747686;1.8505543124898256;27.379581250511023;1.3200459251734862;0.0;0.0;0.0;3.562733001749517;0.028736388295046725;0.0;0.0;37.14465137291592;0.0;0.0014409454062298778;0.04529759695428303;0.08436032297784951;0.4699846701873165;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 15:00:00;0.0;0.0;1.1974643629587294;0.0;0.0;0.3138213545381079;0.0;5.691988130767885;1.666941276639986;27.379581250511023;1.5148618788522303;0.0;0.0;0.0;3.5739436153484774;0.028961771732654934;0.0;0.0;38.06426579992285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 16:00:00;0.0;0.0;1.7210858938458267;0.0;0.0;0.3138213545381079;0.0;5.512996359854915;1.611584480269161;27.368026688503644;1.8025544576033927;0.0;0.0;0.0;3.6045676958354367;0.018099123010703436;0.0;0.0;37.602195150260755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 17:00:00;0.0;0.0;2.1148959824633713;0.0;0.0;0.3138213545381079;0.0;4.9410293635401565;1.8797920570521003;27.356472126496264;2.1798165656121116;0.0;0.0;0.0;3.6924553997325944;0.008152599582691548;0.0;0.0;37.348274368581876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 18:00:00;0.0;0.0;2.249580772377158;0.0;0.0;0.3138213545381079;0.0;4.5196878492143675;2.4485636479355364;27.356472126496264;2.5051257753395895;0.0;0.0;0.0;3.8567038402639935;0.00207634564379994;0.0;0.0;37.84450105154572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 19:00:00;0.0;0.0;2.0394773159038206;0.0;0.0;0.3138213545381079;0.0;3.9924838669658613;2.8875196529630953;27.356472126496264;2.212071764234666;0.0;0.0;0.0;3.868526161300225;0.0;0.0;0.0;37.68304849508561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529804097
2019-01-03 20:00:00;0.0;0.0;1.4069409306359255;0.0;0.0;0.3138213545381079;0.0;3.345139848193435;2.743280113123578;27.356472126496264;1.8697526467583607;0.0;0.0;0.0;3.792318133414845;0.0;0.0;0.0;37.106052974932965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1763849425814467;0.10376266529804097
