from;r120640472472-biomass_solid;r120640472472-biomass_solid;r120640472472-biomass_solid;r120640472472-biomass_solid;r120640472472-biomass_solid-commodity
to;r120640472472-biomass_solid-boiler_heat_high;r120640472472-biomass_solid-bpchp_heat_high;r120640472472-biomass_solid-bpchp_heat_low_central;r120640472472-biomass_solid-bpchp_heat_low_decentral;r120640472472-biomass_solid
type;flow;flow;flow;flow;flow
2019-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 05:00:00;0.0;0.0;0.0;0.9816840369196975;0.9816840369196975
2019-01-01 06:00:00;0.0;0.0;0.0;2.2925635781657885;2.2925635781657885
2019-01-01 07:00:00;0.0;0.0;0.0;2.151360517466898;2.151360517466898
2019-01-01 08:00:00;0.040219368489498294;0.0;0.0;2.090560097829019;2.1307794663185176
2019-01-01 09:00:00;0.04711673101971325;0.0;0.0;1.5923054683028663;1.6394221993225795
2019-01-01 10:00:00;0.04711673101971325;0.0;0.0;1.1456601218186524;1.1927768528383655
2019-01-01 11:00:00;0.04711673101971325;0.0;0.0;0.8830110473284951;0.9301277783482084
2019-01-01 12:00:00;0.04711673101971325;0.0;0.0;0.5993806291445746;0.6464973601642878
2019-01-01 13:00:00;0.04711673101971325;0.0;0.0;0.3801692055562238;0.42728593657593705
2019-01-01 14:00:00;0.04711673101971325;0.0;0.0;0.4805931536688485;0.5277098846885617
2019-01-01 15:00:00;0.02514952454578027;0.0;0.0;0.7517964403936408;0.776945964939421
2019-01-01 16:00:00;0.0;0.0;0.0;1.212228087620575;1.212228087620575
2019-01-01 17:00:00;0.0;0.0;0.0;1.573311763550553;1.573311763550553
2019-01-01 18:00:00;0.0;0.0;0.0;1.5526261505993582;1.5526261505993582
2019-01-01 19:00:00;0.0;0.0;0.0;1.3892209951327017;1.3892209951327017
2019-01-01 20:00:00;0.0;0.0;0.0;1.0421117166255596;1.0421117166255596
2019-01-01 21:00:00;0.0;0.0;0.0;0.1578180473727528;0.1578180473727528
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 04:00:00;0.0;0.0;0.0;0.30173623810986533;0.30173623810986533
2019-01-02 05:00:00;0.0;0.0;0.0;2.2925635781657885;2.2925635781657885
2019-01-02 06:00:00;0.0;0.0;0.0;2.2925635781657885;2.2925635781657885
2019-01-02 07:00:00;0.0;0.0;0.0;2.2925635781657885;2.2925635781657885
2019-01-02 08:00:00;0.040219368489498294;0.0;0.0;2.2925635781657885;2.332782946655287
2019-01-02 09:00:00;0.04711673101971325;0.0;0.0;2.2925635781657885;2.3396803091855016
2019-01-02 10:00:00;0.04711673101971325;0.0;0.0;2.2925635781657885;2.3396803091855016
2019-01-02 11:00:00;0.04711673101971325;0.0;0.0;2.2925635781657885;2.3396803091855016
2019-01-02 12:00:00;0.04711673101971325;0.0;0.0;2.2925635781657885;2.3396803091855016
2019-01-02 13:00:00;0.04711673101971325;0.0;0.0;2.2925635781657885;2.3396803091855016
2019-01-02 14:00:00;0.04711673101971325;0.0;0.0;2.2925635781657885;2.3396803091855016
2019-01-02 15:00:00;0.02514952454578027;0.0;0.0;2.2925635781657885;2.317713102711569
2019-01-02 16:00:00;0.0;0.0;0.0;2.2925635781657885;2.2925635781657885
2019-01-02 17:00:00;0.0;0.0;0.0;2.2925635781657885;2.2925635781657885
2019-01-02 18:00:00;0.0;0.0;0.0;2.2925635781657885;2.2925635781657885
2019-01-02 19:00:00;0.0;0.0;0.0;2.2925635781657885;2.2925635781657885
2019-01-02 20:00:00;0.0;0.0;0.0;2.2925635781657885;2.2925635781657885
2019-01-02 21:00:00;0.0;0.0;0.0;1.80767743985721;1.80767743985721
2019-01-02 22:00:00;0.0;0.0;0.0;0.0;0.0
